SITE_CODE,SHORT_TITLE,TITLE,SITE_TYPE,SUB_TYPE,STAGE,PROJ_CODE,PROJECT_TITLE,LONGITUDE,LATITUDE,EASTING,NORTHING,MGA_ZONE,COMMODITIES,COMMODITY_GROUP_NAME,TARGET_GROUP_NAME,MAP_LABEL_NAME,INCLUDE_COMMODITY_FLAG,MAP_COMMODITIES,ACTIVE_FLAG,SYMBOL,MAP_SERIES,CONFIDENTIALITY,MAP_SHEET_NO_100K,MAP_SHEET_NAME_100K,MAP_SHEET_NO_250K,MAP_SHEET_NAME_250K,LGA_NAME,DEVELOPMENT_REGION,DISTRICT_NO,DISTRICT_NAME,TECTONIC_UNIT,EXTRACT_DATE
S0232198,Ellery Rd Lot 14 North / Irwin Limesands,Ellery Rd Lot 14 Yardarino - North / Irwin Limesands,Mine,Openpit,Operating,J04376,Irwin Limesands,114.982611000000006,-29.278086999999999,304013,6759516,50,Lsd,Construction material,LIMESTONE - LIMESAND,,N,,,,,Public,1839,DONGARA,SH50-05,DONGARA,"IRWIN, SHIRE OF","MID-WEST, Development Region",70,SOUTH WEST M.F.,Dongara Terrace,20260112
S0232199,Gascoyne River M09/1352,Gascoyne River M09/152 / Sweetman,Mine,Openpit,Operating,J03792,Gascoyne River / Sweetman,114.032129999999995,-24.745736000000001,199811,7259950,50,Gvl Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1748,DOORAWARRAH,SG50-01,KENNEDY RANGE,"CARNARVON, SHIRE OF","GASCOYNE, Development Region",9,GASCOYNE M.F.,Gascoyne Platform,20260112
S0232200,Dedari Gravel,Dedari Gravel,Mine,Openpit,Operating,J04610,Dedari Gravel and Sand / Kalgoorlie Quarry Products,120.694630000000004,-31.088514000000000,280091,6558303,51,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,3035,WOOLGANGIE,SH51-13,BOORABBIN,"COOLGARDIE, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",15,COOLGARDIE,Yilgarn Craton granites,20260112
S0232201,Dedari Sand,Dedari Sand,Mine,Openpit,Operating,J04610,Dedari Gravel and Sand / Kalgoorlie Quarry Products,120.700703000000004,-31.092956999999998,280681,6557823,51,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,3035,WOOLGANGIE,SH51-13,BOORABBIN,"COOLGARDIE, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",15,COOLGARDIE,Yilgarn Craton granites,20260112
S0232227,Lynton North Extension/GMA,Lynton North Extension - Port Gregory/GMA,Mine,Openpit,Operating,J00788,Port Gregory Garnet/GMA,114.255258999999995,-28.142623000000000,230429,6883951,50,Grt Ilm Zrn,Industrial mineral,HEAVY MINERAL SANDS,,N,,,,,Public,1741,HUTT,SH50-01,GERALDTON,"NORTHAMPTON, SHIRE OF","MID-WEST, Development Region",70,SOUTH WEST M.F.,Gascoyne Platform,20260112
S0232253,Old Bunbury Rd Lot 101/Urban Resources,Old Bunbury Rd Lot 101 West Coolup / Urban Resources,Mine,Openpit,Operating,J04615,West Coolup / Urban Resources,115.775617999999994,-32.751845000000003,385301,6375560,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2032,PINJARRA,SI50-02,PINJARRA,"MURRAY, SHIRE OF","PEEL, Development Region",70,SOUTH WEST M.F.,Mandurah Terrace,20260112
S0232256,Mindijup Rd Lot 102 Mindijup Quarry / Armogedin,Mindijup Rd Lot 102 Mindijup Quarry / Armogedin,Mine,Openpit,Operating,J04532,Albany / Armogedin (Great Southern Sands/Spinifex),118.064869000000002,-34.742382999999997,597477,6155009,50,Agg Gran,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2528,MANYPEAKS,SI50-11,MOUNT BARKER,"ALBANY, CITY OF","GREAT SOUTHERN, Development Region",70,SOUTH WEST M.F.,Nornalup Zone,20260112
S0232257,Mt Regal South/Archipelago-Spinifex,Mt Regal South / Archipelago-Spinifex,Mine,Openpit,Operating,J04101,Mt Regal / Archipelago-Spinifex,116.730907999999999,-20.818404000000001,472000,7697927,50,Agg Aggm Bas,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2256,DAMPIER,SF50-02,DAMPIER,"KARRATHA, CITY OF","PILBARA, Development Region",47,WEST PILBARA M.F.,Regal Terrane,20260112
S0232282,Bonnie Vale,Bonnie Vale,Mine,Decline,Operating,J00014,Coolgardie Gold / Focus,121.163269000000000,-30.862362999999998,324389,6584207,51,Au Ag,Precious metal,GOLD,,N,,,,,Public,3136,KALGOORLIE,SH51-09,KALGOORLIE,"COOLGARDIE, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",15,COOLGARDIE,Yilgarn Craton granites,20260112
S0232284,Onslow Main 2/NTC,Onslow Main 2 / NTC,Mine,Openpit,Operating,J03206,Onslow / NTC,115.087976999999995,-21.687377999999999,302183,7600555,50,Sd Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1954,ONSLOW,SF50-05,ONSLOW,"ASHBURTON, SHIRE OF","PILBARA, Development Region",8,ASHBURTON M.F.,Peedamullah Shelf,20260112
S0232285,Onslow Main 3/NTC,Onslow Main 3 / NTC,Mine,Openpit,Operating,J03206,Onslow / NTC,115.090649999999997,-21.687479000000000,302460,7600547,50,Sd Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1954,ONSLOW,SF50-05,ONSLOW,"ASHBURTON, SHIRE OF","PILBARA, Development Region",8,ASHBURTON M.F.,Peedamullah Shelf,20260112
S0232288,Wadrah Plateau X,Wadrah Plateau Dimension Stone X,Mine,Openpit,Operating,J04400,Parry Range–Maroonah Marbles / Huau Stone,115.729658000000001,-22.696111999999999,369516,7489562,50,Marb Dol Dst,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2052,BOOLALOO,SF50-10,WYLOO,"ASHBURTON, SHIRE OF","PILBARA, Development Region",8,ASHBURTON M.F.,Edmund Basin,20260112
S0232290,Widgiemooltha East M15/234,Widgiemooltha East M15/234,Mine,Openpit,Operating,J00865,Widgiemooltha / Holcim,121.659368000000001,-31.373529999999999,372511,6528224,51,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,3235,LAKE LEFROY,SH51-14,WIDGIEMOOLTHA,"COOLGARDIE, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",15,COOLGARDIE,Yilgarn Craton,20260112
S0232294,J4 East,J4 East,Mine,Openpit,Operating,J03423,Carina,119.431724000000003,-30.293766999999999,733875,6646158,50,Fe,Iron,IRON ORE,,N,,,,,Public,2737,JACKSON,SH50-12,JACKSON,"YILGARN, SHIRE OF","WHEATBELT, Development Region",77,YILGARN M.F.,Youanmi Terrane,20260112
S0232305,Nickol Bay Main West/Karratha Earthmoving,Nickol Bay Main West / Karratha Earthmoving,Mine,Openpit,Operating,J01549,Nickol Bay / Karratha Earthmoving,116.902420000000006,-20.729320999999999,489840,7707806,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2256,DAMPIER,SF50-02,DAMPIER,"KARRATHA, CITY OF","PILBARA, Development Region",47,WEST PILBARA M.F.,Gorge Creek Basin,20260112
S0232306,Warrawanda Ck 2/Holcim,Warrawanda Creek 2 / Holcim,Mine,Openpit,Operating,J00864,Warrawanda Creek / Holcim,119.873693000000003,-23.474136999999999,793546,7401058,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2851,NEWMAN,SF50-16,NEWMAN,"MEEKATHARRA, SHIRE OF","MID-WEST, Development Region",52,PEAK HILL M.F.,"Pilbara Craton, Sylvania Inlier",20260112
S0232343,Calinup Rd Gelorup Lot 74 / BCP,Calinup Rd Gelorup Lot 74 / BCP,Mine,Openpit,Operating,J06581,Capel / BCP Materials,115.626411000000004,-33.444586999999999,372328,6298581,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2031,BUNBURY,SI50-06,COLLIE,"CAPEL, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Bunbury Trough,20260112
S0232353,Meda North Ext 1,Meda North Gravel Extension 1,Mine,Openpit,Operating,J02445,Lennard and May Rivers / Martin,123.965356000000000,-17.385683000000000,602547,8077520,51,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,3663,DERBY,SE51-07,DERBY,"DERBY/WEST KIMBERLEY, SHIRE OF","KIMBERLEY, Development Region",4,WEST KIMBERLEY M.F.,Fitzroy Trough,20260112
S0232359,Savannah,Savannah Quarry / JSW,Mine,Openpit,Operating,J00842,Kununurra / JSW,128.411314000000004,-15.862912000000000,436972,8246140,52,Agg,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,4566,ERSKINE,SD52-14,CAMBRIDGE GULF,"WYNDHAM-EAST KIMBERLEY, SHIRE OF","KIMBERLEY, Development Region",80,KIMBERLEY M.F.,Kalkarindji Large Igneous Province,20260112
S0232361,Turner Sand / North,Turner River Sand / North,Mine,Openpit,Operating,J04625,Turner River / North,118.477609999999999,-20.515910999999999,654068,7730729,50,Sd Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2556,YULE,SF50-03,ROEBOURNE,"PORT HEDLAND, TOWN OF","PILBARA, Development Region",45,MARBLE BAR,Split Rock Supersuite,20260112
S0232374,South Crossman Rd Lot 92 / Lyster,South Crossman Rd Crossman Lot 92 / Lyster,Mine,Openpit,Operating,J04624,South Crossman Rd Crossman / Lyster,116.626227000000000,-32.852516000000001,465025,6365001,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2232,CROSSMAN,SI50-02,PINJARRA,"BODDINGTON, SHIRE OF","PEEL, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20260112
S0232393,Turner River South M45/1193,Turner River South M45/1193 / Heidelberg,Mine,Openpit,Operating,J01724,Turner River / Heidelberg Materials,118.486217999999994,-20.537129000000000,654945,7728372,50,Sd Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2556,YULE,SF50-03,ROEBOURNE,"PORT HEDLAND, TOWN OF","PILBARA, Development Region",45,MARBLE BAR,Split Rock Supersuite,20260112
S0232398,King Rd Lot 102 / Urban Resources,King Rd Oldbury Lot 102 / Urban Resources,Mine,Openpit,Operating,J04692,Oldbury / Urban Resources,115.908169000000001,-32.263033999999998,397164,6429885,50,Sdc,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2033,FREMANTLE,SI50-02,PINJARRA,"SERPENTINE-JARRAHDALE, SHIRE OF","PEEL, Development Region",70,SOUTH WEST M.F.,Mandurah Terrace,20260112
S0232399,Martin Rd Lot 202 / Catalano,Martin Rd Mornington Lot 202 / Catalano,Mine,Openpit,Operating,J03290,Harvey / Catalano,115.920159999999996,-33.167352000000001,399314,6329641,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2031,BUNBURY,SI50-06,COLLIE,"HARVEY, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20260112
S0232400,Martin Rd Lot 202 and 104 / Catalano,Martin Rd Mornington Lot 202 and 104 / Catalano,Mine,Openpit,Operating,J03290,Harvey / Catalano,115.928805999999994,-33.173172000000001,400127,6329004,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2031,BUNBURY,SI50-06,COLLIE,"HARVEY, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20260112
S0232401,Hopeland Rd Lot 371 / Goodfeel,Hopeland Rd Hopeland Lot 371 / Goodfeel,Mine,Openpit,Operating,J04691,Hopeland / Goodfeel,115.906034000000005,-32.395422000000003,397112,6415207,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2033,FREMANTLE,SI50-02,PINJARRA,"SERPENTINE-JARRAHDALE, SHIRE OF","PEEL, Development Region",70,SOUTH WEST M.F.,Mandurah Terrace,20260112
S0232407,Wilga Granite 2,Wilga Granite 2,Mine,Openpit,Operating,J04041,Port Hedland / Stirling-Swan,118.961076000000006,-20.415901000000002,704625,7741272,50,Aggm Gran Agg Sd Brck,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2657,PORT HEDLAND,SF50-04,PORT HEDLAND,"PORT HEDLAND, TOWN OF","PILBARA, Development Region",45,MARBLE BAR,Sisters Supersuite,20260112
S0232453,Whirling Dervish UG,Whirling Dervish Underground,Mine,Decline,Operating,J02241,Carosue Dam - Khartoum,122.357742000000002,-30.141984000000001,438143,6665307,51,Au Ag,Precious metal,GOLD,Whirling Dervish,N,,Y,,Operating Mine,Public,3337,MULGABBIE,SH51-10,KURNALPI,"MENZIES, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",31,YERILLA,Eastern Goldfields Superterrane,20260112
S0232496,Stanley Rd Lot 43/Resource Recovery,Stanley Rd Wellesley Lot 43 / Peel Resource Recovery,Mine,Openpit,Operating,J04764,Harvey / Peel Resource Recovery,115.752104000000003,-33.246305999999997,383748,6320713,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2031,BUNBURY,SI50-06,COLLIE,"HARVEY, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Bunbury Trough,20260112
S0232501,Redmond West Road Lot 4 Loc  2785 / Walker,Redmond West Rd Redmond West Lot 4 Loc 2785 / Walker,Mine,Openpit,Operating,J04640,Redmond West / Walker,117.490032999999997,-34.916553999999998,544762,6136101,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2328,DENMARK,SI50-11,MOUNT BARKER,"ALBANY, CITY OF","GREAT SOUTHERN, Development Region",70,SOUTH WEST M.F.,Esperance Shelf,20260112
S0232565,Waterbank Pindan,Waterbank Pindan / Gundara,Mine,Openpit,Operating,J04448,Broome Pindan Sand / Gundara,122.268084000000002,-17.884108000000001,422465,8022484,51,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,3362,BROOME,SE51-06,BROOME,"BROOME, SHIRE OF","KIMBERLEY, Development Region",4,WEST KIMBERLEY M.F.,Jurgurra Terrace,20260112
S0232566,Wickham/Norwest,Wickham / Norwest,Mine,Openpit,Operating,J04328,Cossack-Wickham Aggregate / Norwest,117.144802999999996,-20.657795000000000,515083,7715717,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2356,ROEBOURNE,SF50-03,ROEBOURNE,"KARRATHA, CITY OF","PILBARA, Development Region",47,WEST PILBARA M.F.,Gorge Creek Basin,20260112
S0232567,Thomas Rd 3 / Waste Stream,Thomas Rd - Kwinana 3 / Waste Stream,Mine,Openpit,Operating,J02482,Thomas Rd - Kwinana / Waste Stream,115.796529000000007,-32.225211999999999,386601,6433966,50,Sd Lst-Lsd Lst Agg,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2033,FREMANTLE,SI50-02,PINJARRA,"KWINANA, CITY OF",METRO,70,SOUTH WEST M.F.,Mandurah Terrace,20260112
S0232605,Lake Morris Gypsum,Lake Morris Gypsum,Mine,Openpit,Operating,J01165,Lakes Cobham-Morris Gypsum / Grant,119.238986999999995,-33.478251999999998,708042,6293449,50,Gp,Industrial mineral,GYPSUM,Lake Morris,Y,Gp,Y,,Operating Mine,Public,2731,NEWDEGATE,SI50-08,NEWDEGATE,"LAKE GRACE, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20260112
S0232638,Lawson Rd Lot 1123 / ACPH,Lawson Rd Palmer Lot 1123 Britten Gravel Pit / ACPH,Mine,Openpit,Operating,J06594,Collie / Amalamagted Civil and Plant Hire,116.228555000000000,-33.294429999999998,428174,6315806,50,Gvl Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2131,COLLIE,SI50-06,COLLIE,"COLLIE, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20260112
S0232691,Mt Regal North / Heidelberg,Mt Regal North / Heidelberg,Mine,Openpit,Operating,J00850,Mt Regal / Heidelberg Materials,116.751941000000002,-20.819113000000002,474189,7697852,50,Agg Bas Brck Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2256,DAMPIER,SF50-02,DAMPIER,"KARRATHA, CITY OF","PILBARA, Development Region",47,WEST PILBARA M.F.,Regal Terrane,20260112
S0232704,Jindong-Treeton Road Lot 4201 Guthrie Sand / Leeuwin,Jindong-Treeton Road Kaloorup Lot 4201 Guthrie Sand / Leeuwin,Mine,Openpit,Operating,J04675,Busselton-Cowaramup / Leeuwin Civil,115.206704999999999,-33.766047999999998,333930,6262339,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1930,BUSSELTON,SI50-05,BUSSELTON,"BUSSELTON, CITY OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Vasse Shelf,20260112
S0232738,Harris Rd Lot 1503 / Ghasseb,Harris Rd Myalup Lot 1503 / Ghasseb,Mine,Openpit,Operating,J06188,Myalup / Ghasseb,115.699642999999995,-33.004643000000002,378528,6347447,50,Sd Lst,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2031,BUNBURY,SI50-06,COLLIE,"HARVEY, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Mandurah Terrace,20260112
S0232739,Midlands Rd Lot 1 Sand 2 / Forward,Midlands Rd Mt Horner Lot 1 Sand 2 / Forward,Mine,Openpit,Operating,J04682,Mingenew / Forward,115.153910999999994,-29.194386999999999,320512,6769067,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1939,MINGENEW,SH50-05,DONGARA,"IRWIN, SHIRE OF","MID-WEST, Development Region",70,SOUTH WEST M.F.,Dandaragan Trough,20260112
S0232741,Great Northern Hwy Lot M1920 Sand / Sweetman,Great Northern Hwy Muchea Lot M1920 Sand / Sweetman,Mine,Openpit,Operating,J04683,Muchea / Sweetman,116.017211000000003,-31.542387000000002,406710,6509867,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2134,WOOROLOO,SH50-14,PERTH,"CHITTERING, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Beermullah Trough,20260112
S0232742,Great Northern Hwy Lot M1920 Gravel / Sweetman,Great Northern Hwy Muchea Lot M1920 Gravel / Sweetman,Mine,Openpit,Operating,J04683,Muchea / Sweetman,116.013510999999994,-31.542086999999999,406359,6509897,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2134,WOOROLOO,SH50-14,PERTH,"CHITTERING, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Beermullah Trough,20260112
S0232745,Lake Cifton Rd Lot 1001/Cougar,Lake Cifton Rd  Lake Clifton Lot 1001 / Cougar Sand Supplies,Mine,Openpit,Operating,J04685,Lake Clifton / Cougar,115.717365999999998,-32.828690000000002,379946,6366976,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2032,PINJARRA,SI50-02,PINJARRA,"WAROONA, SHIRE OF","PEEL, Development Region",70,SOUTH WEST M.F.,Mandurah Terrace,20260112
S0232765,Yates Rd Lot 828 Area 1 North / Carbone,Yates Rd Capel Lot 828 Area 1 North / Carbone,Mine,Openpit,Operating,J06341,South West Operations EIL  / Carbone,115.688955000000007,-33.632598000000002,378405,6277809,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2030,DONNYBROOK,SI50-06,COLLIE,"CAPEL, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Bunbury Trough,20260112
S0232768,Myalup State Forest 1,Myalup State Forest Limestone / FPC 1,Mine,Openpit,Operating,J04688,Myalup State Forest Limestone / FPC,115.749319000000000,-32.943297999999999,383088,6354305,50,Lst,Construction material,LIMESTONE - LIMESAND,,N,,,,,Public,2032,PINJARRA,SI50-02,PINJARRA,"HARVEY, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Mandurah Terrace,20260112
S0232771,Myalup State Forest 4,Myalup State Forest Limestone / FPC 4,Mine,Openpit,Operating,J04688,Myalup State Forest Limestone / FPC,115.767050999999995,-33.042760999999999,384875,6343297,50,Lst,Construction material,LIMESTONE - LIMESAND,,N,,,,,Public,2031,BUNBURY,SI50-06,COLLIE,"HARVEY, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Mandurah Terrace,20260112
S0232772,Meotti Rd Lot 1000 Donnybrook,Meotti Road Lot 1000 Donnybrook,Mine,Openpit,Operating,J02453,Donnybrook Stone / Jie Yang,115.828969000000001,-33.524397000000000,391256,6289962,50,Dst Sdst,Construction material,DIMENSION STONE,,N,,,,,Public,2030,DONNYBROOK,SI50-06,COLLIE,"DONNYBROOK-BALINGUP, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Bunbury Trough,20260112
S0232793,F-East,West Angelas Deposit F- East Pit,Mine,Openpit,Operating,J00706,West Angelas,118.862342999999996,-23.191424999999999,690609,7434069,50,Fe,Iron,IRON ORE,West Angelas Deposit F- East Pit,N,,N,,Operating Mine,Public,2651,GOVERNOR,SF50-16,NEWMAN,"EAST PILBARA, SHIRE OF","PILBARA, Development Region",47,WEST PILBARA M.F.,Hamersley Basin,20260112
S0232794,F-West,West Angelas Deposit F- West Pit,Mine,Openpit,Operating,J00706,West Angelas,118.826100999999994,-23.193411000000001,686896,7433896,50,Fe,Iron,IRON ORE,West Angelas Deposit F- West Pit,N,,N,,Operating Mine,Public,2651,GOVERNOR,SF50-16,NEWMAN,"EAST PILBARA, SHIRE OF","PILBARA, Development Region",47,WEST PILBARA M.F.,Hamersley Basin,20260112
S0232795,Myalup State Forest 5,Myalup State Forest Limestone / FPC 5,Mine,Openpit,Operating,J04688,Myalup State Forest Limestone / FPC,115.731533999999996,-32.875266000000003,381335,6361828,50,Lst,Construction material,LIMESTONE - LIMESAND,,N,,,,,Public,2032,PINJARRA,SI50-02,PINJARRA,"WAROONA, SHIRE OF","PEEL, Development Region",70,SOUTH WEST M.F.,Mandurah Terrace,20260112
S0232798,Wandena Rd Lot 6/ Midland Brick,Wandena Rd Muchea Lot 6 / Midland Brick,Mine,Openpit,Operating,J02056,Muchea - Bullsbrook North / Boral,116.023162999999997,-31.571739999999998,407304,6506618,50,Cyfi Shale Gvl,Construction material,CLAYS,,N,,,,,Public,2134,WOOROLOO,SH50-14,PERTH,"CHITTERING, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Beermullah Trough,20260112
S0232834,Red Hill Creek West,Red Hill Creek West,Mine,Openpit,Under Development,J00753,West Pilbara - Red Hill / API,116.292826000000005,-22.077090999999999,427043,7558471,50,Fe,Iron,IRON ORE,Red Hill Creek West,N,,N,,Operating Mine,Public,2153,MOUNT STUART,SF50-10,WYLOO,"ASHBURTON, SHIRE OF","PILBARA, Development Region",8,ASHBURTON M.F.,Hamersley Basin,20260112
S0232857,Exmouth Sand / Heidelberg,Exmouth Sand / Heidelberg,Mine,Openpit,Operating,J04703,Exmouth Sand / Heidelberg,114.122045999999997,-21.871545000000001,202577,7578607,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1754,EXMOUTH,SF50-05,ONSLOW,"EXMOUTH, SHIRE OF","GASCOYNE, Development Region",8,ASHBURTON M.F.,Exmouth Sub-basin,20260112
S0232873,W7 New,Windarling W7 New,Mine,Openpit,Operating,J00559,Koolyanobbing Iron,119.245677999999998,-30.006650000000000,716604,6678354,50,Fe,Iron,IRON ORE,Windarling W7 New,N,,N,,Operating Mine,Public,2737,JACKSON,SH50-12,JACKSON,"YILGARN, SHIRE OF","WHEATBELT, Development Region",77,YILGARN M.F.,Youanmi Terrane,20260112
S0232954,Piesse Rd Lot 4492 East / GSQ,Piesse Rd Piesseville Lot 4492 East / Great Southern Quarries,Mine,Openpit,Operating,J04409,Wagin / Great Southern Quarries,117.312310999999994,-33.215186000000003,529104,6324814,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2331,WAGIN,SI50-07,DUMBLEYUNG,"WAGIN, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20260112
S0232991,Scahill Gravel,Scahill Gravel,Mine,Openpit,Operating,J04158,Scahill Sand-Gravel,121.278398999999993,-31.191203999999999,335963,6547931,51,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,3135,YILMIA,SH51-13,BOORABBIN,"COOLGARDIE, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",15,COOLGARDIE,Yilgarn Craton granites,20260112
S0233004,Cataby Pit 7,Cataby Pit 7,Mine,Openpit,Operating,J00478,Cataby / Iluka,115.537772000000004,-30.765198000000002,360059,6595506,50,HM Ilm Zrn Rt Grt Leu IlmRt-syn St Mnz,Speciality metal,HEAVY MINERAL SANDS,,N,,,,,Public,2036,DANDARAGAN,SH50-10,MOORA,"DANDARAGAN, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Coomallo Trough,20260112
S0233005,Cataby Pit 11,Cataby Pit 11,Mine,Openpit,Operating,J00478,Cataby / Iluka,115.527278999999993,-30.752181000000000,359035,6596936,50,HM Ilm Zrn Rt Leu St Grt Mnz,Speciality metal,HEAVY MINERAL SANDS,Cataby Pit 11,N,,N,,Operating Mine,Public,2036,DANDARAGAN,SH50-10,MOORA,"DANDARAGAN, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Coomallo Trough,20260112
S0233021,Cataby Pit 13,Cataby Pit 13,Mine,Openpit,Operating,J00478,Cataby / Iluka,115.532612999999998,-30.737314000000001,359524,6598590,50,HM Ilm Zrn Leu Rt St Grt Mnz,Speciality metal,HEAVY MINERAL SANDS,Cataby Pit 13,N,,N,,Operating Mine,Public,2036,DANDARAGAN,SH50-10,MOORA,"DANDARAGAN, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Coomallo Trough,20260112
