X,Y,OBJECTID,TREE_ID,DATE_PLANTED,SUBURB,BOTANICAL_NAME,COMMON_NAME,FAMILY,TREE_HEIGHT,RARE_SPECIES,HISTORIC_SIGNIFICANCE,COMMUNITY_SIGNIFICANCE,SIGNIFICANT_GROUP,RETIRED
12897378.6524,-3756777.7947,20660,56225,2023/07/01 01:00:16.438+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897370.6985,-3756772.3508,20661,56226,2023/07/01 01:01:45.128+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,2,No,No,No,No,
12897296.6682,-3756726.4884,20662,56227,2023/07/01 01:05:40.309+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12897253.5171208,-3756710.34779308,20663,56228,2023/07/01 01:07:58.258+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12897214.7375,-3756693.2169,20664,56229,2023/07/01 01:09:35.687+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12897219.1772,-3756695.1295,20665,56230,2023/07/01 01:11:12.180+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12897160.9836,-3756670.8593,20666,56231,2023/07/01 01:12:58.054+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897157.4501,-3756671.1056,20667,56232,2023/07/01 01:14:21.207+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12897110.7043,-3756645.4953,20668,56233,2023/07/01 01:16:15.529+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,2.5,No,No,No,No,
12897103.6541,-3756641.3409,20669,56234,2023/07/01 01:17:36.609+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12897090.3053,-3756634.3691,20670,56983,2023/07/01 01:18:43.892+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,,No,No,No,No,
12897129.072,-3756634.1253,20673,56236,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897144.2189,-3756652.9295,20674,56237,2024/02/19 02:06:16.519+00,,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,,No,No,No,No,
12897152.95,-3756657.3931,20675,56238,2023/06/30 16:00:00+00,NORTHBRIDGE,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,4,No,No,No,No,
12897160.4451,-3756662.6695,20676,56239,2023/06/30 16:00:00+00,NORTHBRIDGE,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,4,No,No,No,No,
12897168.8028,-3756666.6712,20677,56240,2023/06/30 16:00:00+00,NORTHBRIDGE,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,4,No,No,No,No,
12897173.8273,-3756657.7125,20678,56241,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897174.9288,-3756669.6329,20679,56242,2023/06/30 16:00:00+00,NORTHBRIDGE,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,4,No,No,No,No,
12897182.3611,-3756673.2285,20680,56243,2023/06/30 16:00:00+00,NORTHBRIDGE,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,4,No,No,No,No,
12897190.1477,-3756675.7275,20681,56244,2023/06/30 16:00:00+00,NORTHBRIDGE,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,4,No,No,No,No,
12897199.1037,-3756672.6036,20682,56245,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897217.2623,-3756679.4511,20684,56246,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897226.5861,-3756683.7048,20685,56247,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897235.6113,-3756689.6159,20686,56248,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897244.8641,-3756691.1023,20687,56249,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897252.3268,-3756692.9912,20688,56250,2024/02/19 02:15:00.908+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897285.4064,-3756706.6515,20690,56252,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897411.4525,-3756777.5636,20691,56253,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12897418.7792,-3756780.8648,20692,56254,2023/06/30 16:00:00+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4.5,No,No,No,No,
12897547.6279308,-3756854.6456944,20693,56255,2023/06/30 16:00:00+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,3,No,No,No,No,
12897554.6742239,-3756857.80985601,20694,56256,2023/06/30 16:00:00+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,2,No,No,No,No,
12896819.9732,-3756483.2017,20695,56258,2023/06/30 23:51:53.966+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,2,No,No,No,No,
12896816.025,-3756488.5755,20696,56259,2023/06/30 23:53:30.541+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,3,No,No,No,No,
12896811.6259,-3756486.9716,20697,56260,2023/07/07 23:54:40.407+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,2.5,No,No,No,No,
12896814.6742,-3756480.5835,20698,56261,2023/06/30 23:55:54.615+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,3,No,No,No,No,
12896809.898,-3756478.1097,20699,56262,2023/06/30 23:57:10.430+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,3,No,No,No,No,
12896805.6769,-3756483.9633,20700,56263,2023/06/30 23:58:19.790+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,2.5,No,No,No,No,
12896800.8305,-3756480.9334,20701,56264,2023/06/30 23:59:58.901+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896794.4567,-3756476.5516,20702,56265,2023/07/01 00:00:58.515+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896785.4401,-3756471.5608,20703,56266,2023/07/01 00:02:13.351+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896784.9964,-3756466.264,20704,56267,2023/07/01 00:03:13.512+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896758.6451,-3756456.1646,20705,56268,2023/07/01 00:04:55.446+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896753.8072,-3756453.0935,20706,56269,2023/07/01 00:06:04.940+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896756.0704,-3756450.0336,20707,56270,2023/07/01 00:07:15.191+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896748.3594,-3756450.0195,20708,56271,2023/07/01 00:08:39.441+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896744.0047,-3756447.1007,20709,56272,2023/07/01 00:09:37.498+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896743.3607,-3756443.6708,20710,56273,2023/07/01 00:10:43.241+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896721.4572,-3756432.0901,20711,56274,2023/07/01 00:12:33.418+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,2,No,No,No,No,
12896719.2599,-3756427.9822,20712,56275,2023/07/01 00:13:36.932+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896715.2641,-3756426.1049,20713,56276,2023/07/01 00:14:41.432+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896710.8082,-3756424.1746,20714,56277,2023/07/01 00:15:51.259+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896712.3584,-3756429.5724,20715,56278,2023/07/01 00:16:55.799+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,3,No,No,No,No,
12896708.2368,-3756426.7881,20716,56279,2023/07/01 00:17:50.711+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,3,No,No,No,No,
12896693.9937,-3756420.5352,20717,56280,2023/07/01 00:18:04.550+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896688.0382,-3756417.1157,20718,56281,2023/07/01 00:20:26.958+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896682.5444,-3756413.6871,20719,56282,2023/07/01 00:21:25.585+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896676.8251,-3756406.6541,20721,56284,2023/07/01 00:23:50.380+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896669.8791,-3756405.852,20722,56285,2023/07/01 00:25:25.580+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896665.1075,-3756403.6085,20723,56286,2023/07/01 00:26:30.603+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896658.1814,-3756400.6173,20724,56287,2023/07/01 00:27:32.867+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896650.895,-3756397.1732,20725,56288,2023/07/01 00:28:30.659+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896652.0329,-3756393.301,20726,56289,2023/07/01 00:31:57.977+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896656.5532,-3756393.8379,20727,56290,2023/07/01 00:33:10.762+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12899419.5794604,-3758560.84474056,20728,56291,2024/02/23 06:45:10.808+00,,Eucalyptus rudis,Flooded Gum,Myrtaceae,9,No,No,No,No,
12896630.7074,-3756388.9989,20729,56292,2023/07/01 00:06:34.355+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896623.2432,-3756384.0764,20730,56293,2023/07/01 00:09:27.389+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896612.7351,-3756382.675,20731,56294,2023/07/01 00:10:36.309+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896605.6849,-3756378.302,20732,56295,2023/07/01 00:11:35.456+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896576.3708,-3756361.2473,20733,56296,2023/07/01 00:21:49.224+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,2,No,No,No,No,
12896552.2515,-3756351.4081,20734,56297,2023/07/01 00:23:15.547+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896544.2736,-3756351.1895,20735,56298,2023/07/01 00:24:01.944+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896537.0379,-3756347.9097,20736,56299,2023/07/01 00:26:10.591+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896528.5034,-3756343.7554,20737,56300,2023/07/01 00:27:27.870+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896528.8744,-3756319.048,20739,56302,2023/07/01 00:34:35.882+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896531.4954,-3756309.3069,20740,56303,2023/07/01 00:35:49.612+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896516.2418,-3756337.8935,20741,56304,2021/07/01 00:36:20.796+00,NORTHBRIDGE,Platanus x acerifolia,London Plane,Platanaceae,6,No,No,No,No,
12896520.891,-3756313.9509,20742,56305,2023/07/01 00:38:43.533+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896522.5898,-3756304.2605,20743,56306,2023/07/01 00:39:48.130+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896510.3227,-3756302.0391,20744,56307,2023/07/01 00:40:55.242+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896511.3999,-3756310.8741,20745,56308,2023/07/01 00:41:04.695+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896505.8684,-3756304.6172,20746,56309,2023/07/01 00:42:02.975+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896511.991,-3756301.9934,20747,56310,2023/07/01 00:44:15.731+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896506.7186,-3756295.5371,20748,56311,2023/07/01 00:45:23.227+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,5,No,No,No,No,
12896606.9836,-3756351.6268,20749,56312,2023/07/01 00:49:21.498+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,2,No,No,No,No,
12896616.3487,-3756355.2631,20750,56313,2023/07/01 00:50:25.947+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,2,No,No,No,No,
12896628.0373,-3756362.1111,20751,56314,2023/07/01 00:51:20.827+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896636.0262,-3756366.1482,20752,56315,2023/07/01 00:52:36.838+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896643.9321,-3756372.2879,20753,56316,2023/07/01 00:53:58.243+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896650.9103,-3756374.4395,20754,56317,2023/07/01 00:54:05.054+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896655.147,-3756376.8446,20755,56318,2023/07/01 00:56:31.550+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896669.3225,-3756383.9869,20756,56319,2023/07/01 00:57:01.788+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896680.8255,-3756389.0159,20757,56320,2023/07/01 00:59:24.719+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896689.1745,-3756396.0127,20758,56321,2023/07/01 01:00:17.813+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896696.8823,-3756400.2718,20759,56322,2023/07/01 01:01:23.655+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896707.7207,-3756404.7953,20760,56323,2023/07/01 01:02:20.891+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896727.6366,-3756417.9418,20761,56324,2023/07/01 01:03:37.062+00,NORTHBRIDGE,Gleditsia triacanthos var. inermis 'Shademaster',Honey Locust,Fabaceae,1.5,No,No,No,No,
12896735.4148,-3756422.427,20762,56325,2023/07/01 01:04:43.748+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896744.1635,-3756425.3493,20763,56326,2023/07/01 01:05:01.633+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12896751.6701,-3756429.5691,20764,56327,2023/07/01 01:07:12.077+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896776.1462,-3756441.4129,20766,56329,2023/07/01 01:09:26.352+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896782.7243,-3756443.8833,20767,56330,2023/07/01 01:10:52.245+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896789.8621,-3756446.8498,20768,56331,2023/07/01 01:11:04.564+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896811.3867,-3756457.8237,20769,56332,2023/07/01 01:13:29.672+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12896820.5144,-3756460.1492,20770,56333,2023/07/01 01:14:36.538+00,NORTHBRIDGE,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12898985.7528,-3757588.2872,20771,56334,2023/07/01 04:17:58.273+00,EAST PERTH,Corymbia ficifolia,Red Flowering Gum,Myrtaceae,1,No,No,No,No,
12899107.5904,-3757614.1753,20772,56335,2021/02/28 04:22:18.196+00,EAST PERTH,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12899219.639,-3757678.9806,20773,56336,2021/02/28 04:25:43.061+00,EAST PERTH,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12899205.1005,-3757674.1729,20774,56337,2021/02/28 04:26:48.456+00,EAST PERTH,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12899180.8345,-3757667.5218,20777,56340,2021/02/21 04:29:10.667+00,EAST PERTH,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12899174.1551,-3757662.0581,20778,56341,2021/02/28 04:31:15.418+00,EAST PERTH,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12899122.4548,-3757641.97,20779,56342,2021/02/28 04:34:48.248+00,EAST PERTH,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12899091.7174,-3757628.5036,20780,56343,2021/02/28 04:36:18.854+00,EAST PERTH,Corymbia maculata,Spotted Gum,Myrtaceae,4,No,No,No,No,
12895911.1683506,-3756173.96264349,20781,56344,2024/03/14 16:00:00+00,WEST PERTH,Banksia species,,Proteaceae,3,No,No,No,No,
12895569.857,-3756429.6849,20782,56345,1900/03/15 04:11:59.315+00,WEST PERTH,Corymbia citriodora,Lemon Scented Gum,Myrtaceae,30,No,No,No,No,
12895577.0928,-3756433.1833,20783,56346,1990/03/15 04:13:12.106+00,WEST PERTH,Corymbia citriodora,Lemon Scented Gum,Myrtaceae,3,No,No,No,No,
12895588.066,-3756437.9836,20784,56347,1900/03/15 04:14:00+00,WEST PERTH,Corymbia citriodora,Lemon Scented Gum,Myrtaceae,20,No,No,No,No,
12895598.6146,-3756443.4599,20785,56348,1900/03/15 04:19:06.750+00,WEST PERTH,Corymbia citriodora,Lemon Scented Gum,Myrtaceae,3,No,No,No,No,
12895610.4886,-3756448.9262,20786,56349,1900/03/15 04:21:06.869+00,WEST PERTH,Agonis flexuosa,WA Peppermint,Myrtaceae,3,No,No,No,No,
12895601.7387,-3756451.3418,20787,56350,1900/03/15 04:21:00+00,WEST PERTH,Corymbia citriodora,Lemon Scented Gum,Myrtaceae,20,No,No,No,No,
12895618.2056,-3756451.908,20788,56351,1900/03/15 04:23:09.275+00,WEST PERTH,Corymbia citriodora,Lemon Scented Gum,Myrtaceae,20,No,No,No,No,
12895611.696,-3756455.8379,20789,56352,1900/03/15 04:23:00+00,WEST PERTH,Corymbia citriodora,Lemon Scented Gum,Myrtaceae,20,No,No,No,No,
12895626.9032,-3756456.4013,20790,56353,1900/03/15 04:26:12.820+00,WEST PERTH,Corymbia citriodora,Lemon Scented Gum,Myrtaceae,20,No,No,No,No,
12895630.4109,-3756457.2887,20791,56354,1900/03/15 04:28:00+00,WEST PERTH,Corymbia calophylla,Marri,Myrtaceae,8,No,No,No,No,
12895933.0831,-3757576.2209,20793,56355,1900/03/26 23:59:00+00,WEST PERTH,Ficus macrophylla,Moreton Bay Fig,Moraceae,,No,No,No,No,
12895895.0955,-3755841.7468,20794,56356,2024/04/18 06:42:33.276+00,WEST PERTH,Corymbia maculata,Spotted Gum,Myrtaceae,2.5,No,No,No,No,
12895888.2471,-3755846.6949,20795,56357,2024/04/18 06:43:00.360+00,WEST PERTH,Delonix regia,Poinciana,Fabaceae,1.2,No,No,No,No,
12895878.3307,-3755845.3471,20796,56358,2024/04/18 06:45:52.747+00,WEST PERTH,Delonix regia,Poinciana,Fabaceae,2,No,No,No,No,
12895867.2596,-3755854.5919,20797,56359,2024/04/18 06:46:58.010+00,WEST PERTH,Delonix regia,Poinciana,Fabaceae,1.5,No,No,No,No,
12895852.6056,-3755845.5226,20798,56360,2024/04/18 06:48:18.627+00,WEST PERTH,Delonix regia,Poinciana,Fabaceae,1.5,No,No,No,No,
12895849.7202,-3755828.5894,20799,56361,2024/04/18 06:49:21.735+00,WEST PERTH,Delonix regia,Poinciana,Fabaceae,1.2,No,No,No,No,
12895838.2142,-3755817.1886,20800,56362,2024/04/18 06:50:19.295+00,WEST PERTH,Corymbia maculata,Spotted Gum,Myrtaceae,3,No,No,No,No,
12895808.4518,-3755793.6461,20801,56363,2024/04/18 06:52:03.690+00,WEST PERTH,Eucalyptus accedens,,Myrtaceae,2,No,No,No,No,
12895803.4424,-3755796.0511,20802,56364,2024/04/18 06:54:17.246+00,WEST PERTH,Eucalyptus accedens,,Myrtaceae,2,No,No,No,No,
12895795.98,-3755786.9677,20803,56365,2024/04/18 06:55:04.791+00,WEST PERTH,Eucalyptus spathulata,Swamp Mallet,Myrtaceae,2,No,No,No,No,
12895800.845,-3755789.4242,20804,56366,2024/04/18 06:56:03.395+00,,Eucalyptus spathulata,Swamp Mallet,Myrtaceae,1.5,No,No,No,No,
12895792.1776,-3755785.0263,20805,56367,2024/04/18 06:56:56.863+00,WEST PERTH,Eucalyptus spathulata,Swamp Mallet,Myrtaceae,2,No,No,No,No,
12895785.3993,-3755783.0398,20806,56368,2024/04/18 06:58:56.820+00,WEST PERTH,Eucalyptus spathulata,Swamp Mallet,Myrtaceae,2,No,No,No,No,
12895789.1564,-3755788.836,20807,56369,2024/04/18 06:59:50.951+00,WEST PERTH,Eucalyptus spathulata,Swamp Mallet,Myrtaceae,2,No,No,No,No,
12895794.9079,-3755791.8969,20808,56370,2024/04/18 07:01:31.064+00,WEST PERTH,Eucalyptus laeliae,Darling Range Ghost Gum,Myrtaceae,3,No,No,No,No,
12895797.4352,-3755793.5047,20809,56371,2024/04/18 07:02:42.886+00,WEST PERTH,Eucalyptus laeliae,Darling Range Ghost Gum,Myrtaceae,2.5,No,No,No,No,
12895800.0749,-3755794.8882,20810,56372,2024/04/18 07:03:27.096+00,WEST PERTH,Eucalyptus laeliae,Darling Range Ghost Gum,Myrtaceae,2.5,No,No,No,No,
12895788.4127,-3755797.6772,20811,56373,2024/04/18 07:04:38.585+00,WEST PERTH,Eucalyptus lane-poolei,Salmon White Gum,Myrtaceae,1.2,No,No,No,No,
12895784.7039,-3755794.1434,20812,56374,2024/04/18 07:05:55.956+00,,Eucalyptus lane-poolei,Salmon White Gum,Myrtaceae,2,No,No,No,No,
12895782.982,-3755797.4286,20813,56375,2024/04/18 07:07:04.564+00,WEST PERTH,Eucalyptus accedens,,Myrtaceae,2.5,No,No,No,No,
12895779.3232,-3755790.1478,20814,56376,2024/04/18 07:08:21.156+00,WEST PERTH,Eucalyptus lane-poolei,Salmon White Gum,Myrtaceae,1.2,No,No,No,No,
12895776.6741,-3755792.8211,20815,56377,2024/04/18 07:09:35.229+00,WEST PERTH,Eucalyptus erythrocorys,Illyarrie,Myrtaceae,1,No,No,No,No,
12895770.4157,-3755790.6189,20816,56378,2024/04/18 07:11:01.379+00,WEST PERTH,Eucalyptus spathulata,Swamp Mallet,Myrtaceae,1.2,No,No,No,No,
12895763.6646,-3755787.5326,20817,56379,2024/04/18 07:12:09.291+00,WEST PERTH,Eucalyptus accedens,,Myrtaceae,2,No,No,No,No,
12895774.1545,-3755787.7982,20818,56380,2024/04/18 07:13:57.328+00,WEST PERTH,Eucalyptus lane-poolei,Salmon White Gum,Myrtaceae,2.5,No,No,No,No,
12899803.2199,-3757172.1285,20819,56381,1900/04/22 07:03:00+00,EAST PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12895769.7629,-3755784.7488,20820,56382,2024/04/19 00:32:02.917+00,WEST PERTH,Eucalyptus lane-poolei,Salmon White Gum,Myrtaceae,2,No,No,No,No,
12895763.8451,-3755782.3943,20821,56383,2024/04/19 00:33:20.386+00,WEST PERTH,Eucalyptus lane-poolei,Salmon White Gum,Myrtaceae,1,No,No,No,No,
12895747.4611,-3755773.5132,20822,56384,2024/04/19 00:40:22.849+00,WEST PERTH,Eucalyptus sargentii,Salt River Mallet,Myrtaceae,1,No,No,No,No,
12895727.2774,-3755762.9306,20823,56385,2024/04/19 00:42:18.150+00,WEST PERTH,Eucalyptus sargentii,Salt River Mallet,Myrtaceae,2,No,No,No,No,
12895717.6424,-3755761.9491,20824,56386,2024/04/19 00:43:34.628+00,WEST PERTH,Eucalyptus accedens,,Myrtaceae,2,No,No,No,No,
12895715.3428,-3755756.8068,20825,56387,2024/04/19 00:44:33.106+00,WEST PERTH,Eucalyptus sargentii,Salt River Mallet,Myrtaceae,2.5,No,No,No,No,
12895708.7883,-3755754.6526,20826,56388,2024/04/19 00:45:32.793+00,WEST PERTH,Eucalyptus sargentii,,Myrtaceae,2.5,No,No,No,No,
12895702.0272,-3755751.1473,20827,56389,2024/04/19 00:47:10.064+00,,Eucalyptus accedens,,Myrtaceae,2,No,No,No,No,
12895696.9693,-3755747.4545,20828,56390,2024/04/19 00:48:38.417+00,WEST PERTH,Eucalyptus sargentii,Salt River Mallet,Myrtaceae,2,No,No,No,No,
12895686.9472,-3755742.7278,20829,56391,2024/04/19 00:49:33.392+00,WEST PERTH,Eucalyptus spathulata,Swamp Mallet,Myrtaceae,1,No,No,No,No,
12895682.3887,-3755742.7372,20830,56392,2024/04/19 00:50:37.859+00,WEST PERTH,Eucalyptus erythrocorys,Illyarrie,Myrtaceae,1,No,No,No,No,
12895683.101,-3755738.962,20831,56393,2024/04/19 00:52:07.851+00,WEST PERTH,Eucalyptus sargentii,Salt River Mallet,Myrtaceae,2.5,No,No,No,No,
